KDSA	LONG_KDSA	LAT_KDSA	Bogennummer
090/099	12.5000	48.4167	40243
090/101	12.6667	48.4167	40249
090/103	12.8333	48.4167	40254
090/105	13.0000	48.4167	40261
090/107	13.1667	48.4167	40266
090/109	13.3333	48.4167	18864
090/111	13.5000	48.4167	18869
090/113	13.6667	48.4167	18877
090/115	13.8333	48.4167	18882
090/119	14.1667	48.4167	18891
090/121	14.3333	48.4167	19107
090/123	14.5000	48.4167	19114
090/125	14.6667	48.4167	19123
090/127	14.8333	48.4167	19125
090/129	15.0000	48.4167	19128
090/131	15.1667	48.4167	19131
090/133	15.3333	48.4167	19344
090/135	15.5000	48.4167	19364
090/137	15.6667	48.4167	19368
090/139	15.8333	48.4167	19379
090/141	16.0000	48.4167	19382
090/143	16.1667	48.4167	19390
090/145	16.3333	48.4167	19597
090/147	16.5000	48.4167	19609
090/149	16.6667	48.4167	19613
090/151	16.8333	48.4167	19621
091/035	 7.1667	48.3333	36987
091/037	 7.3333	48.3333	36990
091/039	 7.5000	48.3333	37005
091/041	 7.6667	48.3333	37010
091/043	 7.8333	48.3333	37024
091/045	 8.0000	48.3333	37037
091/047	 8.1667	48.3333	37046
091/049	 8.3333	48.3333	37388
091/051	 8.5000	48.3333	37406
091/053	 8.6667	48.3333	37412
091/055	 8.8333	48.3333	37420
091/057	 9.0000	48.3333	37438
091/059	 9.1667	48.3333	37444
091/061	 9.3333	48.3333	37449
091/063	 9.5000	48.3333	37464
091/065	 9.6667	48.3333	37481
091/067	 9.8333	48.3333	37485
091/069	10.0000	48.3333	37496
091/071	10.1667	48.3333	37515
091/073	10.3333	48.3333	39616
091/075	10.5000	48.3333	39619
091/077	10.6667	48.3333	39629
091/079	10.8333	48.3333	39636
091/081	11.0000	48.3333	39646
091/083	11.1667	48.3333	39657
091/085	11.3333	48.3333	39661
091/087	11.5000	48.3333	39670
091/091	11.8333	48.3333	39678
091/093	12.0000	48.3333	39684
091/095	12.1667	48.3333	39689
091/097	12.3333	48.3333	40140
091/099	12.5000	48.3333	40145
091/101	12.6667	48.3333	40151
091/103	12.8333	48.3333	40153
091/105	13.0000	48.3333	18776
091/107	13.1667	48.3333	18784
091/109	13.3333	48.3333	18895
091/111	13.5000	48.3333	18899
091/113	13.6667	48.3333	18905
091/115	13.8333	48.3333	18913
091/117	14.0000	48.3333	18924
091/119	14.1667	48.3333	18933
091/121	14.3333	48.3333	19225
091/125	14.6667	48.3333	19243
091/129	15.0000	48.3333	19256
091/131	15.1667	48.3333	19260
091/133	15.3333	48.3333	19399
091/135	15.5000	48.3333	19404
091/137	15.6667	48.3333	19414
091/139	15.8333	48.3333	19419
091/141	16.0000	48.3333	19422
091/143	16.1667	48.3333	19434
091/145	16.3333	48.3333	19623
091/147	16.5000	48.3333	19629
091/149	16.6667	48.3333	19634
091/151	16.8333	48.3333	19636
091/155	17.1667	48.3333	19637
092/033	 7.0000	48.2500	36925
092/035	 7.1667	48.2500	36927
092/037	 7.3333	48.2500	36936
092/039	 7.5000	48.2500	36940
092/041	 7.6667	48.2500	36956
092/043	 7.8333	48.2500	36967
092/045	 8.0000	48.2500	36975
092/047	 8.1667	48.2500	36983
092/049	 8.3333	48.2500	37257
092/051	 8.5000	48.2500	37269
092/053	 8.6667	48.2500	37281
092/055	 8.8333	48.2500	37290
092/057	 9.0000	48.2500	37302
092/059	 9.1667	48.2500	37305
092/061	 9.3333	48.2500	37314
092/063	 9.5000	48.2500	37323
092/065	 9.6667	48.2500	37342
092/067	 9.8333	48.2500	37360
092/069	10.0000	48.2500	37366
092/071	10.1667	48.2500	37383
092/073	10.3333	48.2500	39517
092/075	10.5000	48.2500	39530
092/077	10.6667	48.2500	39539
092/079	10.8333	48.2500	39546
092/081	11.0000	48.2500	39557
092/083	11.1667	48.2500	39567
092/085	11.3333	48.2500	39574
092/087	11.5000	48.2500	39583
092/089	11.6667	48.2500	39588
092/091	11.8333	48.2500	39595
092/093	12.0000	48.2500	39601
092/095	12.1667	48.2500	39604
092/097	12.3333	48.2500	40172
092/099	12.5000	48.2500	40178
092/101	12.6667	48.2500	40182
092/103	12.8333	48.2500	40186
092/105	13.0000	48.2500	NA
092/107	13.1667	48.2500	18794
092/109	13.3333	48.2500	18943
092/111	13.5000	48.2500	18948
092/113	13.6667	48.2500	18957
092/115	13.8333	48.2500	18967
092/117	14.0000	48.2500	18973
092/119	14.1667	48.2500	18975
092/121	14.3333	48.2500	19264
092/123	14.5000	48.2500	19266
092/125	14.6667	48.2500	19270
092/127	14.8333	48.2500	19279
092/129	15.0000	48.2500	19286
092/131	15.1667	48.2500	19290
092/133	15.3333	48.2500	19441
092/135	15.5000	48.2500	19449
092/137	15.6667	48.2500	19459
092/139	15.8333	48.2500	19463
092/141	16.0000	48.2500	19473
092/143	16.1667	48.2500	19474
092/145	16.3333	48.2500	19645
092/147	16.5000	48.2500	19647
092/149	16.6667	48.2500	19652
092/151	16.8333	48.2500	19659
093/035	 7.1667	48.1667	36848
093/037	 7.3333	48.1667	36860
093/039	 7.5000	48.1667	36873
093/041	 7.6667	48.1667	36884
093/043	 7.8333	48.1667	36907
093/045	 8.0000	48.1667	36910
093/047	 8.1667	48.1667	36918
093/049	 8.3333	48.1667	37121
093/051	 8.5000	48.1667	37134
093/053	 8.6667	48.1667	37152
093/055	 8.8333	48.1667	37159
093/057	 9.0000	48.1667	37169
093/059	 9.1667	48.1667	37176
093/061	 9.3333	48.1667	37185
093/063	 9.5000	48.1667	37204
093/065	 9.6667	48.1667	37217
093/067	 9.8333	48.1667	37227
093/069	10.0000	48.1667	37231
093/071	10.1667	48.1667	37245
093/073	10.3333	48.1667	39433
093/075	10.5000	48.1667	39442
093/077	10.6667	48.1667	39457
093/079	10.8333	48.1667	39467
093/081	11.0000	48.1667	39471
093/083	11.1667	48.1667	39482
093/085	11.3333	48.1667	39492
093/087	11.5000	48.1667	39496
093/089	11.6667	48.1667	39499
093/091	11.8333	48.1667	39506
093/093	12.0000	48.1667	NA
093/095	12.1667	48.1667	39515
093/097	12.3333	48.1667	40107
093/099	12.5000	48.1667	40111
093/101	12.6667	48.1667	40115
093/103	12.8333	48.1667	18800
093/105	13.0000	48.1667	18804
093/109	13.3333	48.1667	18984
093/111	13.5000	48.1667	18987
093/113	13.6667	48.1667	18992
093/115	13.8333	48.1667	19000
093/117	14.0000	48.1667	19007
093/119	14.1667	48.1667	19019
093/121	14.3333	48.1667	19143
093/123	14.5000	48.1667	19145
093/125	14.6667	48.1667	19150
093/127	14.8333	48.1667	19158
093/129	15.0000	48.1667	19162
093/131	15.1667	48.1667	19165
093/133	15.3333	48.1667	19477
093/137	15.6667	48.1667	19487
093/139	15.8333	48.1667	19495
093/143	16.1667	48.1667	19504
093/145	16.3333	48.1667	19665
093/147	16.5000	48.1667	40489
093/149	16.6667	48.1667	19683
093/151	16.8333	48.1667	19686
093/153	17.0000	48.1667	19695
093/155	17.1667	48.1667	19702
094/033	 7.0000	48.0833	36059
094/035	 7.1667	48.0833	36070
094/037	 7.3333	48.0833	36084
094/039	 7.5000	48.0833	36094
094/041	 7.6667	48.0833	36107
094/043	 7.8333	48.0833	36124
094/045	 8.0000	48.0833	36134
094/047	 8.1667	48.0833	36143
094/049	 8.3333	48.0833	38595
094/051	 8.5000	48.0833	38606
094/053	 8.6667	48.0833	38617
094/055	 8.8333	48.0833	38624
094/057	 9.0000	48.0833	38636
094/059	 9.1667	48.0833	38646
094/061	 9.3333	48.0833	38653
094/063	 9.5000	48.0833	38667
094/065	 9.6667	48.0833	38676
094/067	 9.8333	48.0833	38684
094/069	10.0000	48.0833	38691
094/071	10.1667	48.0833	38699
094/073	10.3333	48.0833	39356
094/075	10.5000	48.0833	39369
094/077	10.6667	48.0833	39376
094/079	10.8333	48.0833	39378
094/081	11.0000	48.0833	39392
094/083	11.1667	48.0833	39395
094/085	11.3333	48.0833	39399
094/087	11.5000	48.0833	39404
094/089	11.6667	48.0833	39406
094/091	11.8333	48.0833	39416
094/093	12.0000	48.0833	39422
094/095	12.1667	48.0833	39428
094/097	12.3333	48.0833	40119
094/099	12.5000	48.0833	40126
094/101	12.6667	48.0833	40134
094/103	12.8333	48.0833	18814
094/105	13.0000	48.0833	18818
094/107	13.1667	48.0833	18824
094/109	13.3333	48.0833	19024
094/111	13.5000	48.0833	19035
094/113	13.6667	48.0833	19037
094/115	13.8333	48.0833	19055
094/117	14.0000	48.0833	19057
094/119	14.1667	48.0833	19065
094/121	14.3333	48.0833	19180
094/123	14.5000	48.0833	19195
094/125	14.6667	48.0833	19208
094/127	14.8333	48.0833	19210
094/129	15.0000	48.0833	19217
094/131	15.1667	48.0833	19221
094/133	15.3333	48.0833	19523
094/135	15.5000	48.0833	19526
094/137	15.6667	48.0833	19530
094/139	15.8333	48.0833	19535
094/141	16.0000	48.0833	19542
094/143	16.1667	48.0833	19555
094/145	16.3333	48.0833	19707
094/147	16.5000	48.0833	19713
094/149	16.6667	48.0833	19725
094/151	16.8333	48.0833	19727
094/153	17.0000	48.0833	19733
095/031	 6.8333	48.0000	41277
095/033	 7.0000	48.0000	41279
095/035	 7.1667	48.0000	41286
095/037	 7.3333	48.0000	41297
095/039	 7.5000	48.0000	41305
095/041	 7.6667	48.0000	41321
095/043	 7.8333	48.0000	41331
095/045	 8.0000	48.0000	41350
095/047	 8.1667	48.0000	41086
095/049	 8.3333	48.0000	41099
095/051	 8.5000	48.0000	41111
095/053	 8.6667	48.0000	41116
095/055	 8.8333	48.0000	41123
095/057	 9.0000	48.0000	41131
095/059	 9.1667	48.0000	41144
095/061	 9.3333	48.0000	41153
095/063	 9.5000	48.0000	41163
095/065	 9.6667	48.0000	41166
095/067	 9.8333	48.0000	41174
095/069	10.0000	48.0000	41178
095/071	10.1667	48.0000	41186
095/073	10.3333	48.0000	41727
095/075	10.5000	48.0000	41742
095/077	10.6667	48.0000	41743
095/079	10.8333	48.0000	41765
095/081	11.0000	48.0000	41774
095/083	11.1667	48.0000	41783
095/085	11.3333	48.0000	41788
095/087	11.5000	48.0000	41793
095/089	11.6667	48.0000	41799
095/091	11.8333	48.0000	41801
095/093	12.0000	48.0000	41805
095/095	12.1667	48.0000	41816
095/097	12.3333	48.0000	42072
095/099	12.5000	48.0000	42074
095/101	12.6667	48.0000	42078
095/103	12.8333	48.0000	19767
095/105	13.0000	48.0000	19778
095/107	13.1667	48.0000	19785
095/109	13.3333	48.0000	19878
095/111	13.5000	48.0000	19879
095/113	13.6667	48.0000	19893
095/115	13.8333	48.0000	19896
095/117	14.0000	48.0000	19900
095/119	14.1667	48.0000	19909
095/121	14.3333	48.0000	20003
095/123	14.5000	48.0000	20007
095/125	14.6667	48.0000	20013
095/129	15.0000	48.0000	20023
095/131	15.1667	48.0000	20026
095/133	15.3333	48.0000	42467
095/139	15.8333	48.0000	42472
095/141	16.0000	48.0000	42475
095/143	16.1667	48.0000	42484
095/145	16.3333	48.0000	42621
095/147	16.5000	48.0000	43844
095/149	16.6667	48.0000	42632
095/151	16.8333	48.0000	42635
095/153	17.0000	48.0000	42636
095/155	17.1667	48.0000	42638
096/031	 6.8333	47.9167	41351
096/033	 7.0000	47.9167	41358
096/035	 7.1667	47.9167	41377
096/037	 7.3333	47.9167	41382
096/039	 7.5000	47.9167	41386
096/041	 7.6667	47.9167	41398
096/043	 7.8333	47.9167	41407
096/045	 8.0000	47.9167	41421
096/047	 8.1667	47.9167	40974
096/049	 8.3333	47.9167	40980
096/051	 8.5000	47.9167	40998
096/053	 8.6667	47.9167	41014
096/055	 8.8333	47.9167	41021
096/057	 9.0000	47.9167	41029
096/059	 9.1667	47.9167	41041
096/061	 9.3333	47.9167	41051
096/063	 9.5000	47.9167	41055
096/065	 9.6667	47.9167	41059
096/067	 9.8333	47.9167	41066
096/069	10.0000	47.9167	41075
096/071	10.1667	47.9167	41084
096/075	10.5000	47.9167	41835
096/077	10.6667	47.9167	41844
096/079	10.8333	47.9167	41846
096/081	11.0000	47.9167	41856
096/083	11.1667	47.9167	41859
096/085	11.3333	47.9167	41863
096/087	11.5000	47.9167	41871
096/089	11.6667	47.9167	41875
096/091	11.8333	47.9167	41886
096/093	12.0000	47.9167	41891
096/095	12.1667	47.9167	41893
096/097	12.3333	47.9167	42087
096/099	12.5000	47.9167	42093
096/101	12.6667	47.9167	42103
096/103	12.8333	47.9167	42106
096/105	13.0000	47.9167	19793
096/107	13.1667	47.9167	19801
096/109	13.3333	47.9167	19914
096/111	13.5000	47.9167	19917
096/113	13.6667	47.9167	19923
096/115	13.8333	47.9167	300844
096/117	14.0000	47.9167	19931
096/119	14.1667	47.9167	19938
096/121	14.3333	47.9167	20029
096/123	14.5000	47.9167	20034
096/125	14.6667	47.9167	20036
096/129	15.0000	47.9167	20040
096/131	15.1667	47.9167	20043
096/135	15.5000	47.9167	42492
096/137	15.6667	47.9167	42495
096/139	15.8333	47.9167	42500
096/141	16.0000	47.9167	42502
096/143	16.1667	47.9167	42514
096/145	16.3333	47.9167	42644
096/147	16.5000	47.9167	42648
096/151	16.8333	47.9167	42657
096/153	17.0000	47.9167	42628
096/155	17.1667	47.9167	42670
097/031	 6.8333	47.8333	NA
097/033	 7.0000	47.8333	41201
097/035	 7.1667	47.8333	41215
097/037	 7.3333	47.8333	41222
097/039	 7.5000	47.8333	41239
097/041	 7.6667	47.8333	41249
097/043	 7.8333	47.8333	41259
097/045	 8.0000	47.8333	41269
097/047	 8.1667	47.8333	40839
097/049	 8.3333	47.8333	40849
097/051	 8.5000	47.8333	40862
097/053	 8.6667	47.8333	40875
097/055	 8.8333	47.8333	40884
097/057	 9.0000	47.8333	40892
097/059	 9.1667	47.8333	40905
097/061	 9.3333	47.8333	40920
097/063	 9.5000	47.8333	40928
097/065	 9.6667	47.8333	40934
097/067	 9.8333	47.8333	40948
097/069	10.0000	47.8333	40954
097/071	10.1667	47.8333	40966
097/073	10.3333	47.8333	41903
097/075	10.5000	47.8333	41914
097/077	10.6667	47.8333	41919
097/079	10.8333	47.8333	41926
097/081	11.0000	47.8333	41928
097/083	11.1667	47.8333	41937
097/085	11.3333	47.8333	41939
097/087	11.5000	47.8333	41945
097/089	11.6667	47.8333	41949
097/091	11.8333	47.8333	41954
097/093	12.0000	47.8333	41959
097/095	12.1667	47.8333	41966
097/097	12.3333	47.8333	42111
097/099	12.5000	47.8333	42116
097/103	12.8333	47.8333	19802
097/105	13.0000	47.8333	19811
097/107	13.1667	47.8333	19828
097/109	13.3333	47.8333	19941
097/113	13.6667	47.8333	19944
097/125	14.6667	47.8333	20047
097/131	15.1667	47.8333	20051
097/133	15.3333	47.8333	42516
097/139	15.8333	47.8333	42519
097/141	16.0000	47.8333	42523
097/143	16.1667	47.8333	42529
097/145	16.3333	47.8333	42671
097/149	16.6667	47.8333	42682
097/153	17.0000	47.8333	42689
098/033	 7.0000	47.7500	41429
098/035	 7.1667	47.7500	41438
098/037	 7.3333	47.7500	41460
098/039	 7.5000	47.7500	41466
098/041	 7.6667	47.7500	41490
098/043	 7.8333	47.7500	41493
098/045	 8.0000	47.7500	41517
098/047	 8.1667	47.7500	40725
098/049	 8.3333	47.7500	40737
098/051	 8.5000	47.7500	44487
098/053	 8.6667	47.7500	40745
098/055	 8.8333	47.7500	40758
098/057	 9.0000	47.7500	40765
098/059	 9.1667	47.7500	40773
098/061	 9.3333	47.7500	40785
098/063	 9.5000	47.7500	40793
098/065	 9.6667	47.7500	40803
098/067	 9.8333	47.7500	40809
098/069	10.0000	47.7500	40818
098/071	10.1667	47.7500	40823
098/073	10.3333	47.7500	41971
098/075	10.5000	47.7500	41979
098/077	10.6667	47.7500	41981
098/079	10.8333	47.7500	41990
098/081	11.0000	47.7500	41992
098/083	11.1667	47.7500	41994
098/085	11.3333	47.7500	42005
098/087	11.5000	47.7500	42007
098/089	11.6667	47.7500	42009
098/091	11.8333	47.7500	42011
098/093	12.0000	47.7500	42015
098/095	12.1667	47.7500	NA
098/097	12.3333	47.7500	42123
098/103	12.8333	47.7500	42127
098/105	13.0000	47.7500	19840
098/107	13.1667	47.7500	19848
098/109	13.3333	47.7500	39601
098/111	13.5000	47.7500	19954
098/119	14.1667	47.7500	19965
098/123	14.5000	47.7500	20054
098/125	14.6667	47.7500	20055
098/127	14.8333	47.7500	20059
098/135	15.5000	47.7500	42535
098/137	15.6667	47.7500	42539
098/139	15.8333	47.7500	42548
098/141	16.0000	47.7500	42552
098/143	16.1667	47.7500	42568
098/145	16.3333	47.7500	42693
098/147	16.5000	47.7500	42701
098/149	16.6667	47.7500	42706
098/151	16.8333	47.7500	42707
099/033	 7.0000	47.6667	41530
099/035	 7.1667	47.6667	41547
099/037	 7.3333	47.6667	41566
099/039	 7.5000	47.6667	41584
099/041	 7.6667	47.6667	41608
099/043	 7.8333	47.6667	41623
099/045	 8.0000	47.6667	41638
099/047	 8.1667	47.6667	40636
099/049	 8.3333	47.6667	40652
099/051	 8.5000	47.6667	40668
099/053	 8.6667	47.6667	44524
099/055	 8.8333	47.6667	44533
099/057	 9.0000	47.6667	44564
099/059	 9.1667	47.6667	40672
099/063	 9.5000	47.6667	40676
099/065	 9.6667	47.6667	40689
099/067	 9.8333	47.6667	40704
099/069	10.0000	47.6667	40711
099/071	10.1667	47.6667	40719
099/073	10.3333	47.6667	42022
099/075	10.5000	47.6667	42035
099/077	10.6667	47.6667	42038
099/081	11.0000	47.6667	42043
099/083	11.1667	47.6667	42046
099/085	11.3333	47.6667	42049
099/089	11.6667	47.6667	42050
099/093	12.0000	47.6667	19738
099/095	12.1667	47.6667	19742
099/099	12.5000	47.6667	19854
099/101	12.6667	47.6667	19856
099/103	12.8333	47.6667	42133
099/105	13.0000	47.6667	42137
099/107	13.1667	47.6667	19862
099/109	13.3333	47.6667	19967
099/111	13.5000	47.6667	19972
099/113	13.6667	47.6667	19974
099/121	14.3333	47.6667	20063
099/123	14.5000	47.6667	20065
099/125	14.6667	47.6667	20067
099/131	15.1667	47.6667	20069
099/137	15.6667	47.6667	42572
099/139	15.8333	47.6667	42580
099/141	16.0000	47.6667	42587
099/143	16.1667	47.6667	42592
099/145	16.3333	47.6667	42712
099/147	16.5000	47.6667	42725
100/033	 7.0000	47.5833	41649
100/035	 7.1667	47.5833	41655
100/037	 7.3333	47.5833	41670
100/039	 7.5000	47.5833	44696
100/041	 7.6667	47.5833	41693
100/043	 7.8333	47.5833	44715
100/045	 8.0000	47.5833	44729
100/049	 8.3333	47.5833	44581
100/051	 8.5000	47.5833	44592
100/053	 8.6667	47.5833	44646
100/055	 8.8333	47.5833	44608
100/057	 9.0000	47.5833	44615
100/059	 9.1667	47.5833	44674
100/061	 9.3333	47.5833	42745
100/065	 9.6667	47.5833	40597
100/067	 9.8333	47.5833	40603
100/069	10.0000	47.5833	40613
100/071	10.1667	47.5833	40623
100/073	10.3333	47.5833	42055
100/075	10.5000	47.5833	42987
100/077	10.6667	47.5833	42990
100/081	11.0000	47.5833	42062
100/083	11.1667	47.5833	42064
100/089	11.6667	47.5833	19748
100/093	12.0000	47.5833	19751
100/095	12.1667	47.5833	19762
100/097	12.3333	47.5833	19868
100/099	12.5000	47.5833	19872
100/101	12.6667	47.5833	19873
100/109	13.3333	47.5833	19982
100/111	13.5000	47.5833	35978
100/113	13.6667	47.5833	19988
100/115	13.8333	47.5833	19990
100/117	14.0000	47.5833	19992
100/119	14.1667	47.5833	19998
100/121	14.3333	47.5833	20071
100/125	14.6667	47.5833	20073
100/127	14.8333	47.5833	20076
100/129	15.0000	47.5833	20078
100/133	15.3333	47.5833	42594
100/135	15.5000	47.5833	42601
100/141	16.0000	47.5833	42609
100/143	16.1667	47.5833	42616
100/145	16.3333	47.5833	42734
101/035	 7.1667	47.5000	41715
101/037	 7.3333	47.5000	44830
101/039	 7.5000	47.5000	44837
101/041	 7.6667	47.5000	44851
101/043	 7.8333	47.5000	44858
101/045	 8.0000	47.5000	44869
101/047	 8.1667	47.5000	45423
101/049	 8.3333	47.5000	45344
101/051	 8.5000	47.5000	45361
101/053	 8.6667	47.5000	45376
101/055	 8.8333	47.5000	45385
101/057	 9.0000	47.5000	45399
101/059	 9.1667	47.5000	45408
101/061	 9.3333	47.5000	42773
101/063	 9.5000	47.5000	42783
101/065	 9.6667	47.5000	42804
101/067	 9.8333	47.5000	42811
101/071	10.1667	47.5000	40628
101/075	10.5000	47.5000	42991
101/077	10.6667	47.5000	43002
101/079	10.8333	47.5000	43003
101/081	11.0000	47.5000	42068
101/091	11.8333	47.5000	43176
101/093	12.0000	47.5000	43178
101/095	12.1667	47.5000	43184
101/097	12.3333	47.5000	43301
101/099	12.5000	47.5000	43304
101/101	12.6667	47.5000	43308
101/103	12.8333	47.5000	43311
101/107	13.1667	47.5000	43315
101/109	13.3333	47.5000	43382
101/113	13.6667	47.5000	43386
101/115	13.8333	47.5000	43390
101/121	14.3333	47.5000	43451
101/125	14.6667	47.5000	43457
101/129	15.0000	47.5000	43458
101/131	15.1667	47.5000	43461
101/133	15.3333	47.5000	43570
101/137	15.6667	47.5000	43580
101/139	15.8333	47.5000	43584
101/141	16.0000	47.5000	43594
101/143	16.1667	47.5000	43607
101/145	16.3333	47.5000	43835
101/147	16.5000	47.5000	43844
102/037	 7.3333	47.4167	44916
102/039	 7.5000	47.4167	44918
102/041	 7.6667	47.4167	44933
102/043	 7.8333	47.4167	44945
102/045	 8.0000	47.4167	44954
102/047	 8.1667	47.4167	44989
102/049	 8.3333	47.4167	45409
102/051	 8.5000	47.4167	45431
102/053	 8.6667	47.4167	45444
102/055	 8.8333	47.4167	45473
102/057	 9.0000	47.4167	45482
102/059	 9.1667	47.4167	45492
102/061	 9.3333	47.4167	42819
102/063	 9.5000	47.4167	42825
102/065	 9.6667	47.4167	42842
102/067	 9.8333	47.4167	42855
102/069	10.0000	47.4167	42856
102/071	10.1667	47.4167	40634
102/073	10.3333	47.4167	43004
102/075	10.5000	47.4167	43005
102/077	10.6667	47.4167	43015
102/079	10.8333	47.4167	43019
102/081	11.0000	47.4167	43022
102/083	11.1667	47.4167	43024
102/089	11.6667	47.4167	43191
102/091	11.8333	47.4167	43202
102/093	12.0000	47.4167	43206
102/095	12.1667	47.4167	43208
102/097	12.3333	47.4167	43319
102/099	12.5000	47.4167	43320
102/103	12.8333	47.4167	43325
102/107	13.1667	47.4167	43330
102/109	13.3333	47.4167	43400
102/113	13.6667	47.4167	43408
102/115	13.8333	47.4167	43410
102/127	14.8333	47.4167	43470
102/129	15.0000	47.4167	43478
102/131	15.1667	47.4167	43485
102/135	15.5000	47.4167	43611
102/137	15.6667	47.4167	43616
102/139	15.8333	47.4167	43621
102/141	16.0000	47.4167	43627
102/143	16.1667	47.4167	43639
102/145	16.3333	47.4167	43855
103/039	 7.5000	47.3333	44998
103/041	 7.6667	47.3333	45012
103/043	 7.8333	47.3333	45019
103/045	 8.0000	47.3333	45032
103/047	 8.1667	47.3333	45060
103/049	 8.3333	47.3333	45500
103/051	 8.5000	47.3333	45517
103/053	 8.6667	47.3333	45529
103/055	 8.8333	47.3333	45558
103/057	 9.0000	47.3333	45571
103/059	 9.1667	47.3333	45575
103/063	 9.5000	47.3333	80021
103/065	 9.6667	47.3333	42876
103/067	 9.8333	47.3333	42880
103/069	10.0000	47.3333	42884
103/071	10.1667	47.3333	42885
103/073	10.3333	47.3333	43025
103/075	10.5000	47.3333	43029
103/077	10.6667	47.3333	43031
103/079	10.8333	47.3333	43036
103/081	11.0000	47.3333	43044
103/083	11.1667	47.3333	43058
103/085	11.3333	47.3333	43211
103/087	11.5000	47.3333	43240
103/089	11.6667	47.3333	43247
103/091	11.8333	47.3333	43249
103/097	12.3333	47.3333	43336
103/099	12.5000	47.3333	43340
103/101	12.6667	47.3333	43342
103/105	13.0000	47.3333	43353
103/107	13.1667	47.3333	43357
103/111	13.5000	47.3333	43412
103/121	14.3333	47.3333	43486
103/125	14.6667	47.3333	43490
103/127	14.8333	47.3333	43493
103/131	15.1667	47.3333	43497
103/133	15.3333	47.3333	43659
103/135	15.5000	47.3333	43662
103/137	15.6667	47.3333	43668
103/139	15.8333	47.3333	43673
103/141	16.0000	47.3333	43683
103/143	16.1667	47.3333	43696
103/145	16.3333	47.3333	43861
104/033	 7.0000	47.2500	44770
104/035	 7.1667	47.2500	44771
104/037	 7.3333	47.2500	45080
104/039	 7.5000	47.2500	45094
104/041	 7.6667	47.2500	45107
104/043	 7.8333	47.2500	45128
104/045	 8.0000	47.2500	45138
104/047	 8.1667	47.2500	45157
104/049	 8.3333	47.2500	45590
104/051	 8.5000	47.2500	45603
104/053	 8.6667	47.2500	45613
104/055	 8.8333	47.2500	45614
104/057	 9.0000	47.2500	45624
104/059	 9.1667	47.2500	45626
104/061	 9.3333	47.2500	42888
104/063	 9.5000	47.2500	42892
104/065	 9.6667	47.2500	42918
104/067	 9.8333	47.2500	42933
104/071	10.1667	47.2500	42943
104/075	10.5000	47.2500	43062
104/077	10.6667	47.2500	43072
104/079	10.8333	47.2500	43081
104/081	11.0000	47.2500	43086
104/083	11.1667	47.2500	43088
104/085	11.3333	47.2500	43266
104/091	11.8333	47.2500	43272
104/095	12.1667	47.2500	43280
104/101	12.6667	47.2500	43360
104/103	12.8333	47.2500	43362
104/107	13.1667	47.2500	43367
104/111	13.5000	47.2500	43414
104/113	13.6667	47.2500	43416
104/119	14.1667	47.2500	43420
104/121	14.3333	47.2500	43498
104/123	14.5000	47.2500	43504
104/125	14.6667	47.2500	43511
104/127	14.8333	47.2500	43519
104/131	15.1667	47.2500	43523
104/133	15.3333	47.2500	43703
104/135	15.5000	47.2500	43709
104/137	15.6667	47.2500	43713
104/139	15.8333	47.2500	43721
104/141	16.0000	47.2500	43735
104/143	16.1667	47.2500	43741
104/145	16.3333	47.2500	43868
105/031	 6.8333	47.1667	44773
105/033	 7.0000	47.1667	44775
105/035	 7.1667	47.1667	44780
105/037	 7.3333	47.1667	45181
105/039	 7.5000	47.1667	45339
105/041	 7.6667	47.1667	45319
105/043	 7.8333	47.1667	45304
105/045	 8.0000	47.1667	45292
105/047	 8.1667	47.1667	45274
105/049	 8.3333	47.1667	45631
105/051	 8.5000	47.1667	45641
105/053	 8.6667	47.1667	45643
105/055	 8.8333	47.1667	45645
105/057	 9.0000	47.1667	45653
105/059	 9.1667	47.1667	45656
105/061	 9.3333	47.1667	42944
105/063	 9.5000	47.1667	42946
105/065	 9.6667	47.1667	42952
105/067	 9.8333	47.1667	42961
105/069	10.0000	47.1667	42966
105/071	10.1667	47.1667	42969
105/073	10.3333	47.1667	43092
105/075	10.5000	47.1667	43109
105/077	10.6667	47.1667	43115
105/079	10.8333	47.1667	43120
105/081	11.0000	47.1667	43123
105/085	11.3333	47.1667	43283
105/087	11.5000	47.1667	43286
105/089	11.6667	47.1667	43287
105/103	12.8333	47.1667	43370
105/105	13.0000	47.1667	43373
105/111	13.5000	47.1667	43427
105/113	13.6667	47.1667	43430
105/115	13.8333	47.1667	43437
105/117	14.0000	47.1667	43438
105/119	14.1667	47.1667	43442
105/121	14.3333	47.1667	43527
105/125	14.6667	47.1667	43533
105/127	14.8333	47.1667	43536
105/131	15.1667	47.1667	43542
105/133	15.3333	47.1667	43748
105/135	15.5000	47.1667	43757
105/137	15.6667	47.1667	43762
105/141	16.0000	47.1667	43774
105/143	16.1667	47.1667	43776
105/145	16.3333	47.1667	43881
106/033	 7.0000	47.0833	44804
106/035	 7.1667	47.0833	44807
106/037	 7.3333	47.0833	45258
106/039	 7.5000	47.0833	45250
106/041	 7.6667	47.0833	45233
106/043	 7.8333	47.0833	45225
106/045	 8.0000	47.0833	45214
106/047	 8.1667	47.0833	45200
106/049	 8.3333	47.0833	45660
106/051	 8.5000	47.0833	45665
106/053	 8.6667	47.0833	45670
106/057	 9.0000	47.0833	45977
